"word","n"
"bring cancer",2
"bring harm",2
"bring side",2
"brings pain",2
"brought complications",2
"brown baby",2
"brown vaginal",2
"bukusu ward",2
"bumula district",2
"bungoma north",2
"burning effect",2
"burning session",2
"butieli dispensary",2
"bye bye",2
"ca connect",2
"calendar method",2
"call daytime",2
"call jakadala",2
"call safe",2
"called p2",2
"called safe",2
"called withdrawal",2
"calvin kadzina",2
"cancer contagious",2
"cancer exist",2
"cancer grow",2
"cancer lead",2
"cancer manifest",2
"cancer prevented",2
"cancer signified",2
"carried cysectomy",2
"caurses infertility",2
"causetive agent",2
"cd prevent",2
"center ad",2
"centre misikhu",2
"cervical infections",2
"cervical mucus",2
"change affect",2
"changing weather",2
"characteristic onion",2
"chatbot question",2
"cheapest family",2
"cheptais district",2
"child delivery",2
"children born",2
"chromosomes depending",2
"chronic vaginal",2
"chv linked",2
"circumcision reduce",2
"circumsicion harmful",2
"circumsition prevent",2
"cjai receive",2
"clean urinary",2
"climate change",2
"clitori's helps",2
"close school",2
"clotty blood",2
"coil injection",2
"coils nrelsycux",2
"coitus interruptus",2
"cold water",2
"coloured urine",2
"combined pills",2
"common sexual",2
"completely safe",2
"complicated urinary",2
"conceive 3",2
"conceive anymore",2
"conception rate",2
"concieve pregnance",2
"condom affect",2
"condom appropriately",2
"condom breaks",2
"condom broke",2
"condom bust",2
"condom effective",2
"condom protection",2
"condoms lead",2
"condoms protect",2
"condoms vasectomy",2
"conduct electric",2
"consecutive periods",2
"considered fertile",2
"contaceptive method",2
"contact cervical",2
"contact stis",2
"continue bleeding",2
"contraception affect",2
"contraceptive affect",2
"contraceptive effective",2
"contraceptive health",2
"contraceptive healthy",2
"contraceptive lower",2
"contraceptive measures",2
"contraceptives healthy",2
"contraceptives interfere",2
"contraceptives prevent",2
"contraceptives side",2
"contracptive pills",2
"contract uti",2
"contracting hiv",2
"contracting sti",2
"contracting sti's",2
"control abnormal",2
"control injection",2
"control measure",2
"control painful",2
"control period",2
"control stress",2
"controling breast",2
"correctly answered",2
"cost effective",2
"count save",2
"counter drugs",2
"counting safety",2
"county cheptais",2
"county nyamburakelvin20",2
"couples determine",2
"cours infertility",2
"cramps lead",2
"cramps normal",2
"cramps reduces",2
"cream yellow",2
"crumps pain",2
"cultures deny",2
"cum inside",2
"cure cancer",2
"cure vaginal",2
"curing hiv",2
"current girlfriend",2
"cycle dates",2
"cyst measuring",2
"cyst treatable",2
"da condom",2
"da reason",2
"danger signs",2
"dangers involved",2
"dark blood",2
"dark brown",2
"dark red",2
"date 1",2
"date 12",2
"date 15",2
"date 19",2
"date 21",2
"date 26",2
"date 27",2
"date 3",2
"date agirl",2
"date change",2
"date rape",2
"dats date",2
"de dangers",2
"de gal",2
"dec 2018",2
"decreased sperm",2
"delay periods",2
"delay premature",2
"delayed menses",2
"delayed menstrual",2
"delayed period",2
"delayed pregnancy",2
"deliver achild",2
"delivered 7",2
"depo injections",2
"depo method",2
"depo shot",2
"determine fertility",2
"diaphragm spermicide",2
"didnot expect",2
"dirty blood",2
"discharge coming",2
"discharge normal",2
"discharges normal",2
"diseases affect",2
"dispensary malava",2
"district kibuke",2
"doctor checked",2
"doctor toild",2
"doggy style",2
"dotted condoms",2
"double condoms",2
"drink soda",2
"dry sex",2
"dry skin",2
"due 2",2
"duing sex",2
"durng sex",2
"dysmennorhea affects",2
"eat soil",2
"eating balance",2
"ectopic pregnancies",2
"effect gani",2
"effect yoyote",2
"effective immediately",2
"effects 4",2
"effects caused",2
"effects gani",2
"ejaculate prematurely",2
"emergency contraception",2
"emmanuel mission",2
"encourage people",2
"endures forever",2
"enjoying sex",2
"erectile disfunction",2
"erection strong",2
"ety antaka",2
"everyday life",2
"evng doctor",2
"excessive vaginal",2
"expected date",2
"expected time",2
"experience abnormal",2
"experience discomfort",2
"experience low",2
"experience menstruation",2
"experience nausea",2
"experience vaginal",2
"experience vomiting",2
"experienced low",2
"experiences painful",2
"experiencing abdominal",2
"experiencing menstruation",2
"experiencing painful",2
"experiencing severe",2
"experiencing side",2
"experiencing vaginal",2
"experiencing wetdreams",2
"extending mensuration",2
"extra tiredness",2
"extremely painful",2
"facility everyday",2
"facility yesterday",2
"fade reddish",2
"fall sick",2
"falopian tubes",2
"family breaks",2
"family health",2
"family pianning",2
"family planin",2
"family plannin",2
"family plans",2
"family plnng",2
"family size",2
"familyplanning methods",2
"fast round",2
"favoured baraka",2
"fear approaching",2
"fear erupting",2
"fear losing",2
"fearing iucd",2
"feature wife",2
"feedback tomorrow",2
"feel burning",2
"feel dizness",2
"feel free",2
"feel frustrated",2
"feel happy",2
"feel ichy",2
"feel irritation",2
"feel kizunguzungu",2
"feel lonely",2
"feel scratching",2
"feel sex",2
"feel sexually",2
"feel teary",2
"feel vomiting",2
"feeling headache",2
"feeling sick",2
"feeling sleepy",2
"feeling unwell",2
"fell inlove",2
"fellopian tube",2
"female child",2
"female clitori's",2
"female contranseptives",2
"female organ",2
"female patner",2
"female release",2
"female scream",2
"femiplan method",2
"fertile periods",2
"fertility affected",2
"fertility period",2
"fertilization takes",2
"fertilty rate",2
"fibroids affect",2
"fill sweet",2
"filling pain",2
"finished saturday",2
"fishy smell",2
"fist time",2
"fl pain",2
"flow lasting",2
"flow period",2
"fluids transmit",2
"folic acid",2
"food contribute",2
"food staffs",2
"fore arm",2
"forever calvin",2
"form 1",2
"found blood",2
"fp services",2
"fp yaleta",2
"fpmethod at3",2
"free dresses",2
"free family",2
"free sex",2
"frequent infections",2
"frequent usage",2
"friday i’ll",2
"friend ety",2
"fugal cadiose",2
"future effects",2
"future lewy",2
"future pregnancy",2
"future side",2
"gamini 113",2
"gamini 128",2
"gas accumulation",2
"gental herps",2
"gestation period",2
"geting siphilis",2
"girl enjoy",2
"girl frient",2
"girl safe",2
"girl takes",2
"girl's private",2
"girlfrend likes",2
"girlfriend experience",2
"girlfriend experiences",2
"girls bleed",2
"girls boobs",2
"girls boys",2
"girls vagina",2
"girls virgina",2
"giv birth",2
"god bles",2
"gods creation",2
"gods love",2
"gonna answer",2
"goodnight 2",2
"growing fat",2
"growing thinner",2
"grows bigger",2
"gt pregnant",2
"guy cums",2
"gvng birth",2
"habitual behaviour",2
"hair remover",2
"half yrs",2
"hand affect",2
"hand leg",2
"hand side",2
"happy holidays",2
"happy jamhuri",2
"happy moi",2
"hard job",2
"hard time",2
"harmful effects",2
"hate condoms",2
"hate sex",2
"head ache",2
"headache backache",2
"headache left",2
"heal pimples",2
"health cam",2
"health check",2
"health complications",2
"health conditions",2
"health disorder",2
"health question",2
"health record",2
"health student",2
"healthy life",2
"healthy tips",2
"heart beat",2
"heart break",2
"heart breaks",2
"heating pad",2
"heavy blood",2
"heavy discharge",2
"heavy menstrual",2
"herbal contraceptive",2
"herbal pills",2
"herpes simplex",2
"herpes transmitted",2
"herps tree",2
"highly appreciated",2
"hinders giving",2
"hiv medicine",2
"hiv person",2
"hiv signs",2
"hiv transmission",2
"hiyo ndiyo",2
"hiyo pregnancy",2
"home remedy",2
"hop umeifahamu",2
"hormonal effects",2
"hormonal family",2
"hormonal imbalances",2
"hormonal methods",2
"hosp sitikho",2
"hospital yesterday",2
"htc annvaleria",2
"hua nabled",2
"huawei y511",2
"hujawahi zaa",2
"hukua safe",2
"human life",2
"human papilloma",2
"human papiloma",2
"humans life",2
"humble time",2
"humbled goodnight",2
"hundred percent",2
"husband analemewa",2
"husband's reproductive",2
"hutumia family",2
"hv positive",2
"hv ulcers",2
"hygiene contraception",2
"i'v dd",2
"ihad sex",2
"imbalanced hormones",2
"imbiakalo dispensary",2
"imergency pills",2
"imperfect erect",2
"implant alafu",2
"implant safe",2
"implant yesterday",2
"implantation spotting",2
"improve sex",2
"increase risk",2
"increase sexual",2
"increase sexuality",2
"increase weight",2
"increasing fertility",2
"infected girl",2
"infected partner",2
"injectable makes",2
"injected 3",2
"injected inside",2
"injection dose",2
"injection methods",2
"inserting penis",2
"intense cramps",2
"intercourse 14",2
"intercourse immediately",2
"inthe breast",2
"intra uterine",2
"irregula periods",2
"irregular bleeding",2
"irregular circle",2
"irregular circles",2
"irresistible pain",2
"irritating smell",2
"itching effect",2
"itching inside",2
"itchy painful",2
"iud contraceptive",2
"iud effective",2
"izit true",2
"january 2019",2
"jedel 3yrs",2
"joce 2018",2
"ka hujawahi",2
"kabras south",2
"kahawa west",2
"kakamega county",2
"karau ward",2
"key word",2
"kibuke location",2
"kila mara",2
"kill spams",2
"kiss transmit",2
"kisumu district",2
"kisumu manyatta",2
"kisumu town",2
"kit detect",2
"ksh200 voucher",2
"kuget ball",2
"kuna kitu",2
"kuna shida",2
"kuona periods",2
"kupata mimba",2
"kuprevent pregnancy",2
"kutoka niekwe",2
"kutumia femiplan",2
"kwa 22684",2
"l've decreased",2
"lack moods",2
"lactating mothers",2
"ladies complain",2
"ladies erect",2
"ladies miss",2
"ladies reproduce",2
"lady attend",2
"lady conceive",2
"lady discharges",2
"lady experience",2
"lady pregnant",2
"lady prevent",2
"lady secreats",2
"lady sedducing",2
"lady supposed",2
"lady's safe",2
"lamp inthe",2
"lanterned period",2
"leave taking",2
"left abdominal",2
"left inside",2
"left ovary",2
"left testis",2
"legs lower",2
"lemons aid",2
"life span",2
"life style",2
"light blood",2
"light fluid",2
"linda mama",2
"linked imbiakalo",2
"liquor affect",2
"live healthy",2
"loose weight",2
"lose virginity",2
"love endures",2
"love life",2
"lovely girlfriend",2
"low amniotic",2
"low immune",2
"low manpower",2
"low sex",2
"low spermcount",2
"lower belly",2
"lower side",2
"lower stomach",2
"lower tummy",2
"luck amood",2
"luo language",2
"mai periods",2
"main factor",2
"main impact",2
"main sign",2
"main signs",2
"maintain sexual",2
"major side",2
"major signs",2
"makes breast",2
"makes condom",2
"makes ladies",2
"makes sex",2
"makes women",2
"malaria tablets",2
"male circumcion",2
"male circumcition",2
"male fertility",2
"male friends",2
"male pill",2
"man's lanterned",2
"man's sex",2
"man's sexual",2
"man's testes",2
"manage stress",2
"mans dick",2
"mans penis",2
"marga dispensary",2
"marriage affect",2
"married couple",2
"married people",2
"massage reduce",2
"masterbation healthy",2
"masturbating healthy",2
"masturbation bring",2
"masturbation result",2
"maximum shots",2
"maximum times",2
"meaning reproductive",2
"meant 2",2
"measuring 8",2
"medical assistance",2
"medical proffesional",2
"medical termination",2
"medine giving",2
"medium size",2
"meet ua",2
"menestration period",2
"menestrial cycle",2
"menopause start",2
"mens contraceptives",2
"menses regularly",2
"menstral period",2
"menstration periods",2
"menstrial cycle",2
"menstriation date",2
"menstrual crumps",2
"menstrual pain",2
"menstrual pains",2
"menstruation circle",2
"mensuration cycle",2
"mercy mechumo",2
"method 3",2
"method applied",2
"method called",2
"method immediately",2
"method shory",2
"methods harmful",2
"methods sexual",2
"miaka tano",2
"microlut pills",2
"miezi mitatu",2
"migori town",2
"milk production",2
"milkish discharge",2
"milky discharge",2
"milo health",2
"mimi hutumia",2
"mimi wakati",2
"minimum age",2
"mis periods",2
"missed taking",2
"missing menses",2
"mission health",2
"mission hospital",2
"mixed infection",2
"mke wangu",2
"mnths pregnant",2
"money money",2
"morning sex",2
"mouth piece",2
"move blood",2
"mp period",2
"mpesa message",2
"mucas discharge",2
"mucus discharge",2
"mukhe dispensary",2
"multiple sexual",2
"mustarbation healthy",2
"mutilation affects",2
"nakili swahili",2
"nampenda staki",2
"natumia depo",2
"natural birth",2
"natural counting",2
"natural smell",2
"nauliza kama",2
"naweza tumia",2
"nearest dispensary",2
"nearest facility",2
"nearest hosp",2
"negative child",2
"negative impacts",2
"negatively impact",2
"neno501 send",2
"neno702 send",2
"neno706 send",2
"newly married",2
"niekwe cjai",2
"night sex",2
"night tw",2
"nikapata boll",2
"niko safe",2
"nilienda fp",2
"nilijifungua 26",2
"nimejifungua sai",2
"nina ball",2
"nipples produce",2
"nitapewa nitadungwa",2
"njia panda",2
"nkifanya sex",2
"nomal person",2
"normal 28",2
"normal aftee",2
"normal ama",2
"normal baby",2
"normal birth",2
"normal cd4",2
"normal discharge",2
"normal erection",2
"normal length",2
"normal pain",2
"normal penis",2
"normaly feel",2
"nose bleeded",2
"notyet answer",2
"nxt implanon",2
"nyc time",2
"offer treatment",2
"offices located",2
"one's body",2
"one's menstruation",2
"one's orgasm",2
"one's sexual",2
"one's vigina",2
"onther boy",2
"oral pill",2
"orgasm delay",2
"orgasm lead",2
"orientation yaani",2
"ovary cancer",2
"ovulation pain",2
"p2 100",2
"p2 administered",2
"p2 contraceptive",2
"p2 emergency",2
"p2 harmful",2
"p2 lead",2
"p2 tabs",2
"pain implant",2
"pain killer",2
"pain killers",2
"pain low",2
"pain relievers",2
"pain started",2
"painful abdominal",2
"painful boils",2
"painful menestrual",2
"painful menstrations",2
"painful urination",2
"painless rashes",2
"pains 5",2
"papilloma virus",2
"papiloma virus",2
"particles coming",2
"partner complains",2
"partner feel",2
"partners dick",2
"past 24hrs",2
"patch contraceptive",2
"pee immediately",2
"pelvic floor",2
"pelvic information",2
"penis affect",2
"penis curvature",2
"penis erect",2
"penis feels",2
"penis matter",2
"pennis correctly",2
"pennis matter",2
"people based",2
"people claim",2
"people conceive",2
"people cry",2
"people feel",2
"people involved",2
"people menstrate",2
"people miss",2
"people prefer",2
"people suffering",2
"perform sex",2
"perform testicle",2
"perfumed soap",2
"period 4",2
"period aperson",2
"period calendar",2
"period elapsed",2
"period flow",2
"period immediately",2
"period start",2
"period started",2
"period takes",2
"period time",2
"periods 3times",2
"periods affect",2
"periods aint",2
"periods coming",2
"periods disappeared",2
"periods extended",2
"periods immediately",2
"periods irregularly",2
"periods lasting",2
"periods means",2
"periods painful",2
"periods stopped",2
"permanent method",2
"person contract",2
"person notice",2
"person remains",2
"person takes",2
"personaly fear",2
"physical change",2
"physical effect",2
"physical examination",2
"physically martial",2
"pill continuously",2
"pill contraceptives",2
"pill everyday",2
"pill launched",2
"pill method",2
"pills 4",2
"pills affects",2
"pills called",2
"pills contraceptives",2
"pills earlier",2
"pills everyday",2
"pills exist",2
"pills function",2
"pills injection",2
"pills injections",2
"pills lead",2
"pills makes",2
"pills prevent",2
"pills regularly",2
"pills thrice",2
"pills zina",2
"plan method",2
"plan pills",2
"planing affect",2
"planing implant",2
"planning 3",2
"planning bring",2
"planning brings",2
"planning checkup",2
"planning coil",2
"planning contraceptives",2
"planning cousing",2
"planning en",2
"planning gani",2
"planning hinders",2
"planning importance",2
"planning issues",2
"planning nairobi",2
"planning negative",2
"planning piles",2
"planning pill",2
"planning prevent",2
"planning reproductive",2
"plant method",2
"played sex",2
"playing safe",2
"polite request",2
"positive experiences",2
"positive girl",2
"positive lady",2
"positive partner",2
"positive pregnancy",2
"possibly led",2
